enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,category
5597,66,2,2024-10-09,2024-12-07,19,4.8,Positive
5598,169,17,2023-05-03,2023-10-17,61,3.7,Positive
5599,306,11,2023-02-10,2023-08-04,53,3.0,Negative
5600,297,21,2023-10-30,2024-02-22,73,1.2,Positive
5601,49,18,2023-11-02,2023-12-16,29,4.2,Positive
5602,127,21,2023-04-13,2023-06-05,11,3.1,Positive
5603,153,18,2023-10-06,2024-02-15,59,3.9,Negative
5604,175,8,2023-09-25,2023-10-27,85,2.0,Neutral
5605,146,7,2023-05-11,2023-08-24,23,1.0,Neutral
5606,316,20,2022-12-11,2023-01-13,1,2.2,Negative
5607,425,6,2023-03-09,2023-06-04,73,1.9,Negative
5608,268,21,2024-02-23,2024-04-27,5,2.2,Negative
5609,381,5,2023-05-08,2023-09-23,23,4.6,Positive
5610,72,24,2024-08-26,2024-12-23,21,1.6,Positive
5611,94,13,2023-03-08,2023-05-21,46,3.6,Positive
5612,122,8,2022-10-24,2023-01-18,36,1.3,Neutral
5613,195,8,2023-05-04,2023-09-06,36,2.9,Negative
5614,37,23,2023-08-16,2024-01-08,35,1.3,Neutral
5615,154,1,2022-10-30,2023-02-09,13,4.4,Positive
5616,121,6,2024-02-02,2024-04-08,0,4.7,Positive
5617,182,3,2023-10-17,2024-03-25,4,4.1,Positive
5618,368,13,2024-10-08,2025-03-25,54,1.4,Negative
5619,15,16,2023-09-18,2023-11-17,7,1.9,Neutral
5620,263,19,2024-04-16,2024-06-15,19,3.0,Neutral
5621,355,24,2023-06-11,2023-11-03,18,3.4,Negative
5622,212,8,2022-11-10,2023-04-08,58,2.0,Positive
5623,429,4,2023-01-31,2023-06-26,80,2.6,Negative
5624,316,4,2023-07-16,2023-11-25,34,1.9,Positive
5625,265,14,2022-11-26,2023-01-13,56,4.9,Positive
5626,214,11,2023-10-04,2023-11-10,43,2.7,Negative
5627,425,10,2023-06-29,2023-10-21,72,1.7,Neutral
5628,411,1,2023-11-18,2024-04-30,11,2.8,Negative
5629,172,10,2023-11-04,2024-02-14,15,1.4,Negative
5630,479,23,2023-08-14,2024-01-24,97,4.3,Positive
5631,301,12,2023-10-13,2024-04-07,89,3.8,Positive
5632,168,7,2024-09-24,2024-12-18,75,3.1,Positive
5633,412,13,2024-07-23,2025-01-07,64,4.4,Positive
5634,461,4,2023-07-10,2023-10-14,33,2.0,Negative
5635,122,22,2023-02-06,2023-05-20,100,3.5,Negative
5636,413,23,2023-10-10,2024-03-03,62,4.5,Positive
5637,153,14,2023-07-31,2023-12-11,4,2.4,Neutral
5638,400,2,2023-02-18,2023-08-11,56,1.1,Positive
5639,355,23,2023-12-09,2024-04-20,47,4.8,Positive
5640,341,20,2023-06-02,2023-11-06,92,1.5,Positive
5641,153,6,2023-01-19,2023-03-13,68,2.3,Neutral
5642,384,9,2023-07-16,2023-08-21,79,1.1,Positive
5643,178,19,2023-08-29,2024-01-22,45,3.3,Positive
5644,66,20,2023-10-10,2024-02-12,6,2.9,Negative
5645,423,1,2023-06-20,2023-09-04,34,3.6,Positive
5646,175,15,2022-12-14,2023-05-09,23,1.9,Negative
5647,383,13,2022-12-30,2023-03-15,48,3.9,Negative
5648,182,3,2024-06-01,2024-07-05,67,2.6,Negative
5649,393,22,2024-06-03,2024-07-19,9,4.8,Positive
5650,334,10,2023-10-30,2024-04-23,41,3.8,Positive
5651,431,4,2022-12-28,2023-03-14,57,3.6,Negative
5652,270,14,2024-04-21,2024-08-20,88,2.9,Positive
5653,226,8,2024-03-29,2024-07-30,6,2.5,Neutral
5654,87,15,2023-02-28,2023-04-25,99,3.9,Negative
5655,276,5,2024-09-18,2025-03-02,62,2.7,Negative
5656,316,23,2023-10-14,2024-02-20,83,1.1,Negative
5657,158,12,2024-08-19,2024-11-23,43,1.3,Neutral
5658,146,15,2023-01-05,2023-05-06,65,3.2,Neutral
5659,38,19,2024-02-03,2024-03-05,87,1.2,Positive
5660,117,9,2023-03-10,2023-08-01,15,2.7,Negative
5661,195,12,2023-05-06,2023-06-25,1,1.4,Neutral
5662,105,21,2024-07-25,2024-12-16,57,2.6,Positive
5663,425,22,2024-05-11,2024-09-08,36,3.0,Neutral
5664,448,19,2024-09-26,2025-02-05,65,3.2,Neutral
5665,35,3,2023-06-10,2023-11-02,50,2.7,Negative
5666,271,14,2024-07-22,2024-10-11,80,4.9,Positive
5667,54,20,2024-05-30,2024-10-19,64,1.6,Neutral
5668,171,19,2023-11-06,2024-03-27,19,3.5,Neutral
5669,191,4,2023-01-17,2023-06-09,80,1.6,Negative
5670,303,19,2024-01-14,2024-02-14,28,4.0,Positive
5671,162,24,2023-07-13,2023-08-29,23,1.8,Neutral
5672,405,14,2023-04-16,2023-07-30,28,2.7,Neutral
5673,393,9,2024-01-22,2024-03-07,30,1.2,Positive
5674,276,16,2023-11-06,2024-02-12,11,1.6,Neutral
5675,392,24,2023-06-11,2023-11-25,81,5.0,Positive
5676,496,8,2023-11-11,2024-01-15,56,2.7,Positive
5677,489,24,2022-11-29,2023-05-12,46,3.5,Positive
5678,455,13,2023-04-11,2023-09-23,33,1.7,Positive
5679,181,11,2024-02-23,2024-06-27,52,4.5,Positive
5680,281,22,2022-10-22,2023-04-19,34,2.5,Positive
5681,40,3,2023-05-23,2023-10-13,27,3.1,Negative
5682,99,1,2024-09-20,2025-03-03,67,2.9,Neutral
5683,429,10,2024-03-01,2024-04-06,36,2.3,Negative
5684,368,16,2023-12-12,2024-03-02,70,1.9,Neutral
5685,227,7,2022-12-10,2023-03-25,71,4.0,Positive
5686,320,11,2023-08-07,2024-01-23,6,3.3,Negative
5687,47,23,2023-11-05,2024-01-08,62,1.9,Neutral
5688,425,18,2023-03-25,2023-07-04,35,1.0,Neutral
5689,292,15,2022-12-27,2023-04-15,56,1.6,Negative
5690,14,24,2023-09-24,2023-11-23,75,4.6,Positive
5691,157,23,2023-11-30,2024-02-01,3,2.5,Positive
5692,427,22,2023-06-23,2023-12-16,37,1.4,Negative
5693,256,8,2022-10-29,2023-03-22,21,3.2,Positive
5694,394,13,2023-01-18,2023-06-27,81,2.2,Neutral
5695,212,19,2023-02-11,2023-05-29,79,3.1,Negative
5696,43,19,2022-12-10,2023-02-13,79,4.6,Positive
5697,238,20,2023-01-17,2023-07-06,70,1.3,Neutral
5698,125,22,2023-05-30,2023-08-20,47,1.3,Neutral
5699,99,1,2023-11-12,2024-04-06,21,3.5,Negative
5700,447,24,2023-04-11,2023-10-05,60,3.3,Negative
5701,228,15,2024-08-02,2024-12-20,1,1.8,Positive
5702,443,17,2023-08-11,2024-01-09,43,1.8,Neutral
5703,162,1,2024-01-13,2024-05-03,10,1.9,Positive
5704,32,2,2023-01-14,2023-07-10,31,3.0,Neutral
5705,285,14,2022-12-17,2023-01-27,44,4.7,Positive
5706,102,6,2024-06-28,2024-11-10,97,2.0,Positive
5707,67,8,2023-04-13,2023-08-16,27,4.6,Positive
5708,320,4,2024-06-18,2024-07-18,54,3.1,Positive
5709,217,1,2023-02-02,2023-07-14,19,2.9,Positive
5710,226,12,2023-02-18,2023-07-03,4,2.6,Negative
5711,361,1,2023-05-23,2023-10-08,22,5.0,Positive
5712,495,13,2023-05-01,2023-08-09,13,2.7,Positive
5713,427,12,2022-12-12,2023-04-03,21,3.8,Positive
5714,138,10,2023-08-26,2023-12-08,94,2.6,Negative
5715,125,18,2023-06-03,2023-11-10,43,3.1,Positive
5716,133,11,2023-10-30,2024-01-08,49,4.4,Positive
5717,322,22,2023-05-20,2023-10-08,66,4.5,Positive
5718,62,7,2022-10-12,2022-12-12,78,1.3,Neutral
5719,252,1,2024-10-06,2025-01-28,54,2.4,Neutral
5720,320,6,2023-07-07,2023-10-29,16,3.1,Negative
5721,104,5,2024-03-21,2024-07-10,37,4.6,Positive
5722,202,12,2023-09-25,2024-03-05,52,4.8,Positive
5723,14,20,2024-02-15,2024-07-06,70,4.2,Positive
5724,304,20,2023-05-24,2023-07-07,96,3.5,Negative
5725,96,13,2023-03-26,2023-09-12,51,1.8,Negative
5726,35,5,2023-12-29,2024-01-31,1,1.9,Positive
5727,498,11,2024-07-21,2024-10-14,35,3.7,Positive
5728,49,4,2023-10-21,2024-01-23,4,1.2,Positive
5729,420,24,2023-05-13,2023-06-23,55,3.8,Negative
5730,304,13,2024-01-07,2024-02-18,81,4.8,Positive
5731,361,10,2022-11-03,2022-12-22,32,2.4,Neutral
5732,1,11,2023-09-17,2023-10-19,99,2.3,Positive
5733,256,14,2023-05-25,2023-11-01,5,1.1,Positive
5734,153,2,2024-06-18,2024-09-04,11,2.3,Neutral
5735,335,3,2023-07-25,2023-12-31,26,1.5,Neutral
5736,314,11,2024-09-13,2024-12-21,88,3.1,Negative
5737,265,9,2024-05-05,2024-10-10,58,4.3,Positive
5738,270,7,2023-09-30,2023-12-21,19,3.5,Positive
5739,413,15,2023-04-20,2023-10-04,45,3.3,Negative
5740,437,13,2023-08-01,2024-01-28,66,2.8,Positive
5741,489,5,2023-09-25,2024-01-12,86,4.3,Positive
5742,10,20,2023-09-23,2023-12-27,42,3.3,Negative
5743,304,24,2022-12-05,2023-04-12,2,2.7,Neutral
5744,392,6,2023-09-16,2023-11-28,94,2.8,Negative
5745,59,18,2023-02-27,2023-06-04,2,3.3,Neutral
5746,180,9,2023-04-18,2023-05-30,88,3.0,Negative
5747,495,22,2022-11-03,2023-01-31,59,3.1,Positive
5748,401,3,2024-07-19,2024-09-26,61,1.5,Positive
5749,173,7,2024-03-29,2024-08-12,6,2.9,Negative
5750,32,5,2024-07-23,2024-10-06,4,4.4,Positive
5751,416,23,2023-08-30,2023-10-06,41,3.6,Positive
5752,233,19,2023-12-26,2024-03-05,25,1.3,Neutral
5753,395,12,2023-08-31,2024-01-13,39,3.9,Neutral
5754,321,15,2023-06-24,2023-10-14,48,1.7,Neutral
5755,492,8,2024-04-11,2024-08-14,77,2.6,Neutral
5756,27,1,2024-06-15,2024-12-10,16,4.5,Positive
5757,168,3,2022-11-13,2023-05-11,63,2.7,Negative
5758,252,9,2022-12-17,2023-05-22,93,3.2,Negative
5759,415,3,2024-02-04,2024-07-04,76,4.4,Positive
5760,272,23,2022-12-04,2023-05-20,33,2.6,Negative
5761,195,4,2024-03-09,2024-05-17,35,3.3,Positive
5762,102,16,2023-05-30,2023-07-10,88,1.1,Negative
5763,104,3,2023-10-10,2024-03-23,60,4.8,Positive
5764,263,19,2023-02-26,2023-04-14,49,2.2,Neutral
5765,444,13,2023-08-17,2023-11-08,2,1.2,Neutral
5766,479,17,2023-06-19,2023-11-09,19,5.0,Positive
5767,56,5,2022-10-18,2023-03-12,25,3.1,Negative
5768,302,19,2023-01-13,2023-02-14,35,4.7,Positive
5769,320,6,2023-05-14,2023-11-01,83,4.1,Positive
5770,452,5,2024-06-02,2024-11-07,0,4.4,Positive
5771,288,14,2024-04-12,2024-08-03,57,2.9,Negative
5772,70,15,2024-01-03,2024-05-14,7,1.6,Positive
5773,433,1,2022-11-21,2023-04-18,57,1.3,Negative
5774,135,7,2024-07-01,2024-09-29,44,1.7,Negative
5775,147,16,2022-10-12,2022-12-17,21,3.1,Positive
5776,217,20,2022-10-26,2022-12-20,45,4.4,Positive
5777,87,19,2024-08-11,2025-01-16,20,4.9,Positive
5778,285,9,2023-05-29,2023-11-16,22,2.9,Neutral
5779,121,24,2022-11-27,2023-02-23,90,1.1,Negative
5780,467,7,2024-07-10,2024-10-14,16,1.9,Positive
5781,121,8,2023-05-09,2023-07-16,2,3.8,Negative
5782,431,10,2023-07-02,2023-10-30,32,1.5,Positive
5783,78,8,2023-05-27,2023-09-30,45,3.5,Positive
5784,172,14,2024-09-05,2024-11-24,82,5.0,Positive
5785,120,7,2022-11-29,2023-05-27,55,3.0,Neutral
5786,54,21,2024-07-28,2025-01-04,92,3.1,Negative
5787,335,23,2023-09-29,2024-03-04,19,2.1,Neutral
5788,415,4,2024-08-04,2024-10-28,16,2.9,Negative
5789,423,3,2022-11-24,2023-03-24,1,4.1,Positive
5790,336,18,2024-04-07,2024-08-23,60,2.6,Negative
5791,272,16,2024-08-29,2024-10-30,85,4.3,Positive
5792,104,22,2023-12-29,2024-06-11,8,4.8,Positive
5793,429,20,2023-06-11,2023-11-06,65,4.9,Positive
5794,479,4,2024-04-26,2024-06-15,33,3.1,Positive
5795,377,18,2023-04-15,2023-06-27,46,2.8,Negative
5796,212,10,2024-09-03,2025-02-09,67,1.4,Negative
5797,407,24,2024-04-14,2024-09-19,31,2.6,Neutral
5798,243,18,2023-05-12,2023-08-30,6,1.7,Negative
5799,289,19,2023-07-03,2023-08-20,84,3.5,Negative
5800,328,17,2023-09-16,2023-10-29,11,1.7,Neutral
5801,144,24,2022-11-05,2023-03-01,54,4.1,Positive
5802,384,16,2024-05-31,2024-07-01,72,1.5,Neutral
5803,361,20,2024-09-25,2024-11-22,54,2.4,Positive
5804,195,13,2024-03-22,2024-05-06,66,2.8,Negative
5805,489,24,2023-05-04,2023-07-23,15,1.2,Negative
5806,122,2,2023-11-11,2023-12-25,94,2.6,Positive
5807,22,23,2024-03-13,2024-08-15,14,4.0,Positive
5808,435,23,2023-01-14,2023-03-16,38,3.1,Negative
5809,227,10,2023-08-12,2023-10-23,94,2.3,Negative
5810,288,20,2024-02-22,2024-05-09,43,4.1,Positive
5811,104,10,2023-03-06,2023-04-14,100,3.2,Positive
5812,87,10,2023-10-13,2023-12-11,12,4.0,Positive
5813,294,1,2022-11-21,2023-04-13,68,1.2,Positive
5814,173,9,2023-08-07,2023-10-17,42,1.4,Negative
5815,169,1,2024-04-26,2024-06-24,16,3.6,Negative
5816,153,23,2024-01-26,2024-07-22,64,1.9,Negative
5817,15,14,2023-08-02,2023-09-19,30,1.6,Neutral
5818,437,14,2024-04-20,2024-09-11,73,3.1,Positive
5819,54,19,2024-08-20,2025-01-08,7,1.4,Neutral
5820,370,17,2023-03-28,2023-07-30,40,4.3,Positive
5821,425,10,2023-03-28,2023-09-21,90,4.5,Positive
5822,455,22,2024-04-14,2024-08-06,99,1.4,Neutral
5823,444,21,2024-02-07,2024-05-22,100,2.1,Negative
5824,51,14,2023-10-18,2024-04-09,80,4.6,Positive
5825,304,16,2023-10-13,2024-02-18,83,1.1,Neutral
5826,14,15,2023-04-21,2023-09-13,21,3.6,Positive
5827,63,10,2024-06-08,2024-10-30,47,4.5,Positive
5828,431,14,2024-09-05,2024-11-10,91,3.4,Positive
5829,214,3,2023-04-17,2023-09-23,6,3.3,Negative
5830,325,21,2023-03-19,2023-05-18,66,2.9,Positive
5831,96,9,2023-08-17,2023-09-24,48,2.5,Negative
5832,271,20,2023-12-08,2024-02-19,59,4.5,Positive
5833,289,20,2024-10-04,2025-03-17,81,2.1,Neutral
5834,27,10,2024-06-03,2024-10-17,43,4.6,Positive
5835,480,17,2023-05-08,2023-07-31,82,1.1,Neutral
5836,285,19,2023-09-16,2023-12-27,68,2.2,Neutral
5837,460,2,2024-06-06,2024-12-01,10,1.4,Negative
5838,268,22,2023-02-15,2023-04-19,32,3.8,Positive
5839,158,20,2024-01-25,2024-06-20,75,4.2,Positive
5840,132,3,2023-02-27,2023-08-10,16,1.4,Negative
5841,443,8,2023-06-29,2023-11-15,94,1.8,Neutral
5842,38,1,2023-07-26,2024-01-05,6,1.1,Negative
5843,391,20,2024-04-24,2024-06-30,31,2.9,Positive
5844,354,16,2023-01-30,2023-05-18,97,2.5,Positive
5845,371,23,2022-11-25,2023-01-08,49,4.3,Positive
5846,363,1,2023-07-12,2023-08-24,32,2.0,Negative
5847,303,5,2024-04-24,2024-08-14,25,1.0,Neutral
5848,96,15,2024-09-25,2024-12-03,69,1.4,Neutral
5849,7,8,2022-12-10,2023-03-16,10,1.0,Negative
5850,421,4,2024-07-03,2024-11-09,6,1.3,Positive
5851,104,2,2023-07-28,2024-01-22,4,4.0,Positive
5852,495,13,2023-08-22,2024-02-01,81,3.1,Negative
5853,22,23,2024-06-12,2024-10-05,76,1.1,Negative
5854,356,17,2023-10-18,2024-04-13,10,3.0,Negative
5855,120,14,2024-05-02,2024-08-13,38,2.5,Positive
5856,401,4,2024-09-01,2024-11-30,83,2.4,Negative
5857,331,13,2023-05-20,2023-10-26,77,2.4,Neutral
5858,325,11,2023-03-15,2023-07-21,34,4.2,Positive
5859,21,3,2023-05-17,2023-07-29,96,3.2,Negative
5860,177,3,2024-04-13,2024-10-10,11,3.4,Neutral
5861,100,24,2022-12-30,2023-04-21,31,1.3,Positive
5862,244,8,2023-11-26,2024-01-10,3,1.4,Neutral
5863,255,12,2023-11-13,2024-03-20,35,1.9,Neutral
5864,175,17,2024-02-10,2024-08-01,23,3.0,Negative
5865,267,18,2024-04-28,2024-07-30,61,4.2,Positive
5866,132,15,2023-05-28,2023-08-04,97,4.0,Positive
5867,425,1,2022-11-02,2023-01-03,10,2.1,Neutral
5868,328,20,2023-03-29,2023-09-07,62,3.7,Negative
5869,497,22,2023-11-15,2024-01-27,18,3.4,Positive
5870,172,22,2024-03-16,2024-06-26,82,2.5,Positive
5871,102,16,2023-09-26,2024-02-11,92,4.8,Positive
5872,117,20,2023-07-13,2023-08-14,92,1.6,Negative
5873,118,18,2022-12-30,2023-03-09,51,2.6,Negative
5874,468,2,2024-01-23,2024-06-25,14,4.7,Positive
5875,100,3,2024-04-28,2024-09-11,23,3.4,Positive
5876,335,20,2023-05-24,2023-08-22,51,3.3,Positive
5877,427,1,2023-04-05,2023-06-16,13,1.2,Negative
5878,167,2,2023-01-26,2023-07-18,54,3.8,Positive
5879,86,17,2023-09-29,2024-02-09,25,2.4,Neutral
5880,285,4,2024-07-11,2024-11-17,100,3.5,Positive
5881,302,5,2022-12-20,2023-02-20,44,1.3,Negative
5882,142,12,2023-08-11,2023-12-16,24,3.4,Positive
5883,331,12,2024-01-29,2024-04-20,70,5.0,Positive
5884,255,18,2023-04-26,2023-10-18,75,2.5,Positive
5885,485,23,2023-08-16,2023-12-18,69,2.9,Neutral
5886,292,7,2024-01-06,2024-03-09,93,1.3,Negative
5887,189,13,2024-04-25,2024-06-29,61,2.0,Negative
5888,120,4,2023-11-24,2024-02-06,64,2.4,Negative
5889,76,9,2023-09-22,2023-10-27,97,2.3,Negative
5890,14,7,2023-07-14,2024-01-07,86,2.2,Positive
5891,163,24,2024-09-25,2025-01-09,16,2.2,Neutral
5892,29,16,2023-08-03,2023-11-03,83,4.7,Positive
5893,165,21,2023-05-09,2023-08-17,5,3.3,Negative
5894,208,6,2024-03-22,2024-07-07,48,4.9,Positive
5895,184,20,2023-10-09,2024-02-10,85,1.3,Positive
5896,347,10,2024-01-28,2024-05-06,41,3.9,Neutral
5897,172,13,2024-03-04,2024-08-05,33,1.8,Positive
5898,431,23,2023-11-30,2024-03-21,56,1.9,Neutral
5899,431,16,2023-05-08,2023-08-04,44,2.2,Negative
5900,131,20,2024-04-17,2024-06-14,87,3.2,Negative
5901,361,9,2024-02-05,2024-05-16,31,4.1,Positive
5902,144,12,2023-05-11,2023-08-07,76,2.6,Positive
5903,102,17,2023-07-27,2023-12-17,39,3.7,Negative
5904,415,24,2023-05-22,2023-07-19,61,2.9,Negative
5905,146,6,2023-12-05,2024-05-01,65,1.5,Negative
5906,115,17,2022-12-17,2023-03-31,58,2.9,Positive
5907,438,20,2024-04-16,2024-07-25,66,2.2,Neutral
5908,170,17,2023-04-13,2023-05-17,73,2.2,Neutral
5909,276,2,2024-02-02,2024-06-06,97,4.9,Positive
5910,421,12,2023-10-29,2024-01-09,36,1.8,Negative
5911,304,23,2024-08-07,2024-10-15,34,3.6,Neutral
5912,117,21,2023-04-29,2023-09-14,45,4.0,Positive
5913,374,23,2023-01-07,2023-05-10,29,4.3,Positive
5914,100,11,2022-12-22,2023-05-14,88,1.7,Neutral
5915,168,14,2023-10-30,2023-12-28,94,4.1,Positive
5916,334,20,2023-08-06,2023-12-30,67,1.1,Negative
5917,120,15,2023-08-17,2023-10-06,45,4.8,Positive
5918,211,17,2023-10-31,2024-03-02,99,3.1,Neutral
5919,467,2,2024-03-15,2024-08-27,61,2.4,Negative
5920,347,11,2024-02-11,2024-08-03,55,2.7,Positive
5921,176,22,2024-03-31,2024-05-13,1,5.0,Positive
5922,285,22,2023-05-03,2023-09-19,56,2.7,Negative
5923,276,6,2024-06-29,2024-10-16,90,2.8,Negative
5924,492,16,2023-12-07,2024-04-27,66,3.6,Negative
5925,448,21,2022-10-28,2023-02-07,72,3.9,Negative
5926,301,21,2022-11-12,2022-12-15,26,1.3,Negative
5927,185,10,2024-08-20,2024-12-28,4,1.1,Negative
5928,273,23,2024-08-08,2025-01-12,26,4.2,Positive
5929,86,22,2024-05-16,2024-10-10,27,4.8,Positive
5930,214,7,2024-02-16,2024-06-12,30,1.7,Negative
5931,281,24,2024-06-01,2024-09-17,99,5.0,Positive
5932,429,11,2024-09-22,2025-02-08,47,2.0,Negative
5933,234,5,2023-04-05,2023-07-05,3,4.2,Positive
5934,436,24,2023-11-21,2024-03-19,34,4.7,Positive
5935,56,5,2023-12-01,2024-02-17,36,2.5,Positive
5936,238,4,2024-01-31,2024-05-12,40,5.0,Positive
5937,287,23,2024-06-20,2024-08-08,32,3.4,Positive
5938,164,17,2024-09-01,2024-12-07,71,3.9,Positive
5939,212,16,2024-02-12,2024-05-04,76,2.7,Negative
5940,77,14,2023-10-23,2023-12-04,56,2.2,Positive
5941,489,3,2023-04-17,2023-07-01,83,2.9,Negative
5942,191,19,2024-06-26,2024-10-31,54,3.2,Negative
5943,272,21,2023-07-08,2023-11-30,93,2.7,Positive
5944,281,11,2023-11-11,2024-03-17,49,4.1,Positive
5945,252,13,2023-02-27,2023-07-12,17,3.8,Positive
5946,172,22,2023-06-24,2023-09-27,74,2.1,Negative
5947,40,22,2023-06-09,2023-11-13,30,4.4,Positive
5948,471,6,2022-10-19,2022-11-27,18,1.1,Neutral
5949,131,11,2023-01-01,2023-06-01,52,2.5,Negative
5950,121,8,2022-11-19,2023-02-26,13,2.8,Neutral
5951,164,23,2023-04-20,2023-09-04,82,1.4,Negative
5952,86,20,2024-05-11,2024-08-09,87,1.5,Negative
5953,56,3,2024-01-23,2024-04-27,77,2.6,Positive
5954,258,19,2023-01-13,2023-03-29,47,2.0,Positive
5955,443,8,2024-05-27,2024-07-13,99,2.7,Negative
5956,303,11,2024-02-04,2024-05-08,82,1.9,Neutral
5957,252,12,2024-07-28,2025-01-14,22,3.8,Positive
5958,274,11,2022-10-12,2023-04-03,24,4.8,Positive
5959,78,12,2024-02-26,2024-06-21,66,2.8,Neutral
5960,233,11,2022-10-13,2023-01-29,99,4.0,Positive
5961,318,14,2022-10-21,2023-03-26,43,1.1,Negative
5962,70,20,2024-06-15,2024-09-18,97,2.3,Negative
5963,163,19,2023-04-21,2023-09-16,11,1.6,Positive
5964,428,24,2023-07-27,2023-11-08,7,2.9,Positive
5965,412,19,2023-04-23,2023-06-01,16,4.0,Positive
5966,172,13,2022-11-20,2023-02-25,97,1.8,Neutral
5967,73,9,2024-09-24,2024-12-06,46,3.5,Positive
5968,467,24,2023-08-29,2023-12-25,31,2.2,Neutral
5969,233,14,2024-08-20,2025-01-08,21,3.7,Negative
5970,449,10,2022-12-05,2023-01-05,5,1.1,Positive
5971,386,16,2024-03-31,2024-05-10,72,3.2,Neutral
5972,73,9,2023-07-15,2023-11-15,67,2.3,Negative
5973,378,8,2023-07-16,2023-12-27,75,2.5,Negative
5974,489,3,2024-07-02,2024-08-30,16,3.2,Negative
5975,415,18,2022-12-01,2023-02-10,43,5.0,Positive
5976,376,4,2023-05-04,2023-09-14,4,3.0,Negative
5977,369,12,2024-05-23,2024-10-23,76,2.5,Negative
5978,416,17,2023-11-18,2024-04-18,5,1.7,Negative
5979,115,21,2022-11-28,2023-03-21,58,2.5,Negative
5980,168,13,2023-01-09,2023-02-25,74,1.8,Negative
5981,415,18,2023-05-08,2023-08-15,21,3.4,Positive
5982,384,1,2022-12-15,2023-04-10,3,3.2,Negative
5983,49,16,2023-10-17,2024-02-24,33,1.7,Negative
5984,467,13,2023-05-30,2023-07-03,21,3.8,Positive
5985,443,12,2023-07-09,2023-08-13,43,3.3,Positive
5986,438,6,2024-02-01,2024-04-16,38,1.0,Neutral
5987,312,18,2022-12-18,2023-04-11,59,1.8,Negative
5988,226,14,2023-11-11,2024-03-29,49,4.8,Positive
5989,339,13,2024-01-15,2024-05-08,92,1.4,Positive
5990,195,4,2023-01-22,2023-04-24,29,2.1,Positive
5991,27,24,2024-04-11,2024-05-24,65,4.0,Positive
5992,78,18,2024-08-01,2024-09-19,19,4.6,Positive
5993,100,11,2024-01-15,2024-06-12,60,1.2,Positive
5994,263,8,2022-12-08,2023-05-14,34,3.5,Neutral
5995,171,4,2023-07-01,2023-09-21,29,3.7,Neutral
5996,32,2,2023-04-02,2023-07-22,2,3.4,Positive
5997,226,22,2022-10-19,2023-02-16,23,1.6,Neutral
5998,41,12,2024-01-08,2024-05-16,39,3.9,Positive
5999,388,3,2024-10-03,2025-01-27,76,1.7,Negative
6000,341,15,2024-03-11,2024-06-27,100,1.1,Positive
6001,369,23,2023-10-27,2024-01-28,87,4.9,Positive
6002,77,11,2022-11-26,2023-01-22,17,2.7,Negative
6003,121,11,2023-08-29,2023-10-09,40,1.7,Positive
6004,321,6,2024-09-14,2025-01-26,54,3.7,Positive
6005,304,2,2024-06-21,2024-08-04,12,1.1,Neutral
6006,28,16,2023-12-29,2024-02-04,91,3.5,Positive
6007,257,6,2023-06-16,2023-10-16,45,2.4,Positive
6008,94,1,2023-10-23,2024-04-17,62,1.6,Neutral
6009,43,5,2023-12-03,2024-01-28,70,3.4,Negative
6010,287,20,2022-11-16,2023-05-02,77,3.6,Negative
6011,309,23,2023-01-29,2023-05-06,70,1.8,Negative
6012,77,12,2023-08-14,2024-02-01,10,2.3,Positive
6013,180,7,2024-09-24,2024-11-28,97,4.5,Positive
6014,5,21,2023-06-15,2023-11-28,3,4.6,Positive
6015,175,19,2023-08-26,2023-11-30,40,1.1,Negative
6016,248,15,2024-06-26,2024-10-06,61,4.8,Positive
6017,101,23,2023-10-10,2024-04-05,14,4.9,Positive
6018,172,22,2023-07-19,2023-12-17,49,1.1,Neutral
6019,70,8,2023-03-08,2023-06-20,79,2.9,Neutral
6020,426,2,2024-05-01,2024-07-31,10,4.6,Positive
6021,250,24,2024-03-30,2024-05-18,7,3.4,Positive
6022,212,24,2024-06-08,2024-10-25,9,4.4,Positive
6023,218,12,2023-01-27,2023-03-15,93,1.0,Neutral
6024,376,15,2023-04-21,2023-05-27,61,1.4,Neutral
6025,61,13,2023-09-23,2024-01-09,90,5.0,Positive
6026,355,10,2023-09-10,2023-10-24,92,1.8,Neutral
6027,103,18,2023-10-27,2024-03-03,3,3.5,Neutral
6028,485,15,2023-12-21,2024-05-28,88,1.2,Negative
6029,9,24,2024-07-19,2024-11-30,97,1.1,Positive
6030,70,14,2024-04-25,2024-06-09,59,4.2,Positive
6031,91,17,2023-12-12,2024-02-13,66,2.8,Positive
6032,425,1,2023-01-02,2023-03-24,55,2.1,Neutral
6033,440,23,2024-10-03,2024-12-18,15,3.1,Negative
6034,223,24,2023-03-25,2023-06-19,9,2.1,Negative
6035,456,14,2023-08-06,2023-09-17,75,2.0,Negative
6036,195,8,2024-05-27,2024-10-08,30,4.7,Positive
6037,239,23,2022-10-22,2023-01-21,77,2.1,Negative
6038,93,15,2024-04-14,2024-05-17,0,1.4,Neutral
6039,226,8,2023-03-02,2023-04-14,15,4.8,Positive
6040,121,22,2024-03-24,2024-06-02,68,4.5,Positive
6041,131,2,2023-09-29,2024-02-22,86,3.7,Negative
6042,7,17,2024-03-08,2024-07-18,60,3.0,Positive
6043,483,11,2023-01-12,2023-04-26,81,3.8,Neutral
