enrollment_id,employee_id,course_id,enrolled_date,completed_date,progress,ratings,feedback
4597,178,6,2022-10-11,2022-12-09,25,5.0,"The instructor was great, learned a lot!"
4598,101,3,2023-07-19,2023-12-10,5,1.1,"Not worth the time, very disappointing."
4599,395,20,2023-09-30,2024-03-05,91,1.3,The content was outdated and irrelevant.
4600,21,18,2023-12-19,2024-02-27,63,2.7,"Not much to say, it was a standard course."
4601,292,6,2024-01-23,2024-03-11,83,3.4,It was a decent experience overall.
4602,293,20,2023-02-27,2023-04-26,50,4.3,The materials provided were very helpful.
4603,398,21,2022-12-30,2023-02-08,39,3.7,Average course with some useful content.
4604,461,1,2023-02-11,2023-07-28,19,3.5,The course met my expectations.
4605,102,10,2023-09-09,2024-01-14,26,2.2,I would not recommend this course.
4606,426,24,2023-07-26,2023-12-28,57,4.3,"Excellent course, highly recommend!"
4607,243,23,2023-07-17,2023-12-01,65,3.7,"Not much to say, it was a standard course."
4608,485,10,2023-08-24,2023-12-13,52,3.6,"The course was okay, not too bad."
4609,413,18,2022-11-25,2023-01-21,28,4.1,"Excellent course, highly recommend!"
4610,23,23,2022-12-26,2023-05-29,8,3.9,It was a decent experience overall.
4611,303,6,2024-07-17,2024-10-09,68,2.5,"The course was okay, not too bad."
4612,437,6,2023-12-23,2024-03-04,56,2.4,I would not recommend this course.
4613,452,14,2023-10-13,2024-04-01,48,2.4,"Not worth the time, very disappointing."
4614,267,13,2024-05-10,2024-11-05,100,2.1,"Not worth the time, very disappointing."
4615,265,4,2023-09-24,2024-02-14,47,5.0,Very informative and well structured.
4616,363,8,2023-01-13,2023-06-17,79,3.3,"Not much to say, it was a standard course."
4617,93,24,2023-02-26,2023-07-28,64,2.0,"Poorly organized, I expected better."
4618,88,22,2024-08-16,2024-11-22,78,2.9,"The course was okay, not too bad."
4619,388,3,2024-09-27,2024-12-26,40,2.1,The content was outdated and irrelevant.
4620,85,20,2023-07-29,2024-01-24,11,4.8,"Excellent course, highly recommend!"
4621,234,16,2024-04-12,2024-08-22,70,3.8,Average course with some useful content.
4622,131,1,2024-05-08,2024-06-08,0,1.0,I would not recommend this course.
4623,85,5,2024-06-22,2024-12-01,53,3.4,It was a decent experience overall.
4624,469,12,2023-07-08,2023-10-11,61,4.5,Very informative and well structured.
4625,125,15,2022-11-28,2023-02-15,84,3.8,Average course with some useful content.
4626,146,16,2023-12-30,2024-04-01,61,4.4,"Excellent course, highly recommend!"
4627,384,15,2023-11-12,2024-02-29,20,4.0,Very informative and well structured.
4628,495,23,2023-01-11,2023-06-30,40,3.7,"The course was okay, not too bad."
4629,306,17,2023-04-04,2023-06-29,64,4.5,"The instructor was great, learned a lot!"
4630,334,16,2022-12-31,2023-06-19,24,1.2,The content was outdated and irrelevant.
4631,427,20,2024-01-23,2024-06-01,86,1.3,"Not worth the time, very disappointing."
4632,430,3,2023-04-24,2023-10-15,93,3.1,Average course with some useful content.
4633,226,19,2024-08-10,2024-11-12,63,2.0,"Poorly organized, I expected better."
4634,210,21,2024-06-19,2024-11-04,88,1.9,"Not worth the time, very disappointing."
4635,86,19,2023-12-22,2024-02-05,24,2.8,"Not much to say, it was a standard course."
4636,22,12,2023-10-03,2023-12-18,18,2.8,It was a decent experience overall.
4637,146,3,2022-11-11,2023-03-14,92,2.0,I didn't learn anything new from this course.
4638,496,14,2022-10-10,2023-01-26,10,2.8,It was a decent experience overall.
4639,135,21,2024-03-21,2024-08-19,34,2.7,Average course with some useful content.
4640,23,22,2024-02-19,2024-08-08,88,4.8,I really enjoyed this course.
4641,495,20,2023-02-18,2023-04-11,38,1.7,"Not worth the time, very disappointing."
4642,49,21,2024-05-28,2024-07-05,57,4.7,"The instructor was great, learned a lot!"
4643,320,2,2023-04-04,2023-07-05,74,2.7,It was a decent experience overall.
4644,320,5,2024-05-15,2024-09-16,71,4.6,Very informative and well structured.
4645,363,11,2024-02-02,2024-04-15,60,2.9,"Not much to say, it was a standard course."
4646,431,12,2024-06-14,2024-08-16,2,3.4,The course met my expectations.
4647,131,10,2023-06-20,2023-11-22,48,3.8,Average course with some useful content.
4648,177,13,2024-04-04,2024-05-13,1,1.3,The content was outdated and irrelevant.
4649,274,4,2023-01-26,2023-05-07,79,4.6,Very informative and well structured.
4650,32,16,2024-05-08,2024-09-07,10,2.5,Average course with some useful content.
4651,297,3,2023-03-20,2023-09-16,24,1.4,I didn't learn anything new from this course.
4652,421,6,2023-04-08,2023-06-02,97,3.4,"The course was okay, not too bad."
4653,373,11,2023-11-27,2024-02-18,93,3.0,"The course was okay, not too bad."
4654,226,2,2024-08-31,2025-01-15,100,4.0,"The instructor was great, learned a lot!"
4655,248,2,2022-11-02,2022-12-06,23,3.7,It was a decent experience overall.
4656,173,18,2024-03-02,2024-04-05,36,1.9,"Poorly organized, I expected better."
4657,248,18,2023-07-09,2023-08-25,8,1.4,"Poorly organized, I expected better."
4658,67,22,2024-04-03,2024-09-05,74,4.0,The materials provided were very helpful.
4659,415,13,2022-10-22,2023-03-30,5,3.1,It was a decent experience overall.
4660,46,16,2022-11-29,2023-05-04,30,2.7,The course met my expectations.
4661,274,2,2023-04-21,2023-07-18,90,3.4,The course met my expectations.
4662,238,18,2024-01-06,2024-02-06,0,1.8,"Not worth the time, very disappointing."
4663,86,19,2023-11-05,2024-02-23,32,1.0,I would not recommend this course.
4664,144,19,2024-07-07,2024-10-11,100,2.3,The content was outdated and irrelevant.
4665,9,14,2024-03-02,2024-08-18,52,2.6,It was a decent experience overall.
4666,233,18,2023-12-18,2024-05-12,31,2.9,"Not much to say, it was a standard course."
4667,386,4,2024-01-20,2024-03-11,45,1.2,"Poorly organized, I expected better."
4668,172,9,2023-02-03,2023-07-12,41,3.0,The course met my expectations.
4669,385,21,2023-06-25,2023-08-06,47,3.2,The course met my expectations.
4670,386,16,2024-09-17,2025-02-03,83,4.1,The materials provided were very helpful.
4671,322,4,2023-10-22,2024-03-07,40,3.3,The course met my expectations.
4672,394,12,2023-04-25,2023-08-06,15,3.6,The course met my expectations.
4673,103,18,2023-02-13,2023-07-01,64,3.9,It was a decent experience overall.
4674,72,18,2024-08-02,2024-09-23,46,3.1,It was a decent experience overall.
4675,289,22,2023-07-06,2023-10-21,86,2.0,I would not recommend this course.
4676,294,22,2024-06-20,2024-11-07,2,4.9,"Excellent course, highly recommend!"
4677,133,18,2023-11-18,2024-02-03,60,2.0,I didn't learn anything new from this course.
4678,489,22,2023-03-03,2023-05-04,99,2.3,I would not recommend this course.
4679,93,14,2024-04-22,2024-09-19,88,3.4,Average course with some useful content.
4680,248,5,2024-02-12,2024-07-10,95,4.6,"Excellent course, highly recommend!"
4681,461,13,2024-01-27,2024-07-19,7,3.5,It was a decent experience overall.
4682,292,23,2024-07-23,2024-10-01,8,3.7,The course met my expectations.
4683,356,6,2022-12-14,2023-06-06,10,3.0,It was a decent experience overall.
4684,123,8,2023-06-29,2023-11-09,75,3.2,It was a decent experience overall.
4685,169,2,2024-07-09,2024-11-14,42,3.9,"Not much to say, it was a standard course."
4686,240,16,2023-10-03,2024-03-12,68,1.9,I would not recommend this course.
4687,4,7,2023-02-01,2023-03-16,72,1.8,I would not recommend this course.
4688,214,13,2023-04-24,2023-10-04,71,4.4,The materials provided were very helpful.
4689,456,14,2024-09-28,2024-12-02,72,4.0,The materials provided were very helpful.
4690,163,5,2024-04-17,2024-07-07,31,2.1,I would not recommend this course.
4691,35,3,2022-12-28,2023-04-01,15,3.1,"The course was okay, not too bad."
4692,347,18,2023-03-02,2023-07-09,38,4.1,Very informative and well structured.
4693,315,16,2022-12-15,2023-04-30,17,4.1,The materials provided were very helpful.
4694,104,7,2023-08-30,2023-12-11,32,2.5,"Not much to say, it was a standard course."
4695,211,24,2023-12-09,2024-02-24,35,3.7,"The course was okay, not too bad."
4696,332,1,2024-09-15,2025-03-11,39,1.7,I didn't learn anything new from this course.
4697,339,10,2023-05-23,2023-08-13,44,2.5,"Not much to say, it was a standard course."
4698,363,24,2023-03-01,2023-04-21,1,1.8,I didn't learn anything new from this course.
4699,485,7,2023-07-17,2023-09-14,7,4.2,"The instructor was great, learned a lot!"
4700,67,11,2022-11-08,2022-12-25,21,3.3,"The course was okay, not too bad."
4701,60,4,2023-07-24,2023-12-31,22,2.3,The content was outdated and irrelevant.
4702,32,18,2023-12-17,2024-04-03,3,2.9,The course met my expectations.
4703,100,9,2024-03-05,2024-08-30,53,1.4,I didn't learn anything new from this course.
4704,29,4,2024-02-14,2024-04-11,22,5.0,The materials provided were very helpful.
4705,331,4,2024-01-23,2024-07-19,96,1.6,"Not worth the time, very disappointing."
4706,7,19,2023-07-10,2023-12-04,59,2.5,It was a decent experience overall.
4707,157,17,2023-12-12,2024-02-13,33,3.3,"Not much to say, it was a standard course."
4708,387,11,2024-09-13,2025-03-04,57,3.9,Average course with some useful content.
4709,139,14,2023-04-19,2023-06-28,26,3.6,Average course with some useful content.
4710,40,10,2024-07-14,2024-11-05,68,3.3,Average course with some useful content.
4711,153,22,2024-06-03,2024-09-29,5,4.7,The materials provided were very helpful.
4712,388,12,2024-01-15,2024-06-19,66,4.8,"Excellent course, highly recommend!"
4713,355,23,2024-02-05,2024-03-06,87,2.1,I would not recommend this course.
4714,297,16,2023-08-17,2023-12-11,42,2.7,"The course was okay, not too bad."
4715,10,21,2023-10-04,2024-01-06,69,2.1,I would not recommend this course.
4716,302,12,2023-08-19,2023-11-13,95,2.3,The content was outdated and irrelevant.
4717,309,17,2023-07-31,2023-09-29,41,2.0,"Not worth the time, very disappointing."
4718,407,7,2024-02-06,2024-06-11,97,2.3,I would not recommend this course.
4719,111,12,2024-01-31,2024-07-16,26,2.2,I didn't learn anything new from this course.
4720,361,9,2024-02-24,2024-08-07,27,1.6,"Not worth the time, very disappointing."
4721,125,19,2023-02-04,2023-07-18,15,4.4,I really enjoyed this course.
4722,252,24,2024-04-15,2024-08-15,50,4.4,Very informative and well structured.
4723,272,13,2023-10-16,2024-01-03,99,1.3,I would not recommend this course.
4724,272,13,2022-12-04,2023-04-22,28,3.1,"Not much to say, it was a standard course."
4725,361,16,2022-11-07,2023-01-24,3,1.6,I would not recommend this course.
4726,255,2,2024-05-29,2024-09-16,38,3.3,The course met my expectations.
4727,499,22,2022-12-03,2023-03-29,70,1.9,"Not worth the time, very disappointing."
4728,366,8,2023-08-13,2024-01-11,99,3.1,Average course with some useful content.
4729,444,20,2023-06-09,2023-08-30,12,2.2,The content was outdated and irrelevant.
4730,171,8,2023-02-01,2023-03-15,91,4.6,I really enjoyed this course.
4731,54,24,2023-10-15,2024-02-15,72,3.5,"The course was okay, not too bad."
4732,336,18,2023-11-18,2023-12-28,9,2.1,"Poorly organized, I expected better."
4733,492,21,2024-09-02,2024-12-09,54,3.9,"Not much to say, it was a standard course."
4734,373,6,2022-12-22,2023-02-24,30,2.9,It was a decent experience overall.
4735,51,18,2023-10-24,2023-12-04,98,3.5,Average course with some useful content.
4736,32,19,2023-02-16,2023-08-11,4,4.3,The materials provided were very helpful.
4737,111,5,2023-08-02,2023-12-06,26,3.4,"Not much to say, it was a standard course."
4738,100,23,2024-08-15,2024-10-16,97,1.9,I didn't learn anything new from this course.
4739,157,3,2024-04-16,2024-07-19,18,4.7,"Excellent course, highly recommend!"
4740,40,6,2024-08-04,2024-11-09,82,2.1,The content was outdated and irrelevant.
4741,400,7,2024-03-25,2024-08-05,41,2.9,The course met my expectations.
4742,133,1,2024-05-09,2024-07-05,76,3.2,Average course with some useful content.
4743,7,10,2024-02-26,2024-04-18,54,4.2,Very informative and well structured.
4744,423,12,2023-11-10,2024-03-09,89,2.9,"The course was okay, not too bad."
4745,312,13,2024-02-07,2024-04-06,7,3.6,Average course with some useful content.
4746,493,5,2024-08-22,2024-12-11,99,4.0,The materials provided were very helpful.
4747,495,2,2024-07-22,2024-11-23,6,1.7,The content was outdated and irrelevant.
4748,311,7,2023-08-03,2023-09-11,61,2.1,I would not recommend this course.
4749,316,5,2024-04-12,2024-06-01,22,4.4,"The instructor was great, learned a lot!"
4750,164,19,2023-05-29,2023-06-29,41,2.6,The course met my expectations.
4751,115,21,2023-03-13,2023-08-12,0,1.2,I would not recommend this course.
4752,410,5,2023-10-26,2024-01-16,22,3.2,Average course with some useful content.
4753,334,20,2024-01-24,2024-04-03,40,2.1,"Poorly organized, I expected better."
4754,146,9,2023-08-01,2024-01-04,83,4.1,I really enjoyed this course.
4755,195,1,2024-09-16,2024-11-26,69,3.3,"Not much to say, it was a standard course."
4756,428,10,2023-03-18,2023-07-23,44,4.6,The materials provided were very helpful.
4757,131,20,2024-07-02,2024-09-04,6,4.3,"Excellent course, highly recommend!"
4758,232,1,2022-11-27,2023-02-06,16,2.2,"Poorly organized, I expected better."
4759,43,13,2024-08-27,2025-02-14,100,3.5,"The course was okay, not too bad."
4760,96,24,2023-10-22,2024-04-16,10,4.1,Very informative and well structured.
4761,480,15,2022-10-11,2022-11-22,9,4.8,The materials provided were very helpful.
4762,318,11,2022-10-14,2023-03-18,20,1.5,I didn't learn anything new from this course.
4763,238,4,2023-04-14,2023-07-13,92,2.1,I didn't learn anything new from this course.
4764,413,20,2023-07-04,2023-10-12,9,2.7,The course met my expectations.
4765,234,22,2024-05-24,2024-10-27,10,3.5,"Not much to say, it was a standard course."
4766,211,20,2024-02-08,2024-04-10,100,2.6,It was a decent experience overall.
4767,185,15,2023-03-06,2023-08-16,14,2.4,I didn't learn anything new from this course.
4768,233,12,2024-04-18,2024-09-10,84,2.2,"Poorly organized, I expected better."
4769,455,5,2024-01-28,2024-06-17,62,4.7,"The instructor was great, learned a lot!"
4770,315,2,2024-04-15,2024-06-15,43,2.1,"Not worth the time, very disappointing."
4771,239,17,2023-08-10,2024-01-11,26,1.2,The content was outdated and irrelevant.
4772,175,15,2024-01-11,2024-04-25,73,1.7,I would not recommend this course.
4773,180,22,2024-04-24,2024-08-07,63,1.6,"Poorly organized, I expected better."
4774,495,15,2024-01-12,2024-02-14,93,4.3,"Excellent course, highly recommend!"
4775,272,4,2023-12-05,2024-03-24,8,2.1,"Poorly organized, I expected better."
4776,425,23,2024-03-19,2024-05-21,76,4.9,"Excellent course, highly recommend!"
4777,378,21,2024-09-17,2025-01-26,8,4.8,Very informative and well structured.
4778,246,11,2024-07-18,2024-12-16,66,4.8,I really enjoyed this course.
4779,173,19,2023-08-21,2023-10-24,26,1.2,"Poorly organized, I expected better."
4780,252,6,2022-10-21,2023-01-16,3,2.6,"The course was okay, not too bad."
4781,63,12,2023-08-25,2023-11-23,48,4.6,I really enjoyed this course.
4782,87,17,2024-07-03,2024-09-26,72,4.5,The materials provided were very helpful.
4783,104,13,2023-06-05,2023-10-08,55,2.1,The content was outdated and irrelevant.
4784,87,7,2023-04-04,2023-05-12,41,2.9,The course met my expectations.
4785,435,15,2023-12-02,2024-01-28,46,2.4,"Not worth the time, very disappointing."
4786,285,20,2023-02-21,2023-06-29,87,3.1,"Not much to say, it was a standard course."
4787,72,1,2023-03-29,2023-05-29,31,3.9,"The course was okay, not too bad."
4788,9,17,2023-04-25,2023-06-11,76,1.9,"Poorly organized, I expected better."
4789,369,21,2023-10-15,2023-12-16,88,1.1,"Not worth the time, very disappointing."
4790,177,5,2023-04-27,2023-09-23,82,1.2,"Not worth the time, very disappointing."
4791,26,19,2024-08-23,2025-02-07,51,1.0,"Not worth the time, very disappointing."
4792,54,22,2024-01-11,2024-04-14,95,4.3,I really enjoyed this course.
4793,258,7,2024-05-31,2024-10-12,63,4.5,The materials provided were very helpful.
4794,415,1,2023-11-30,2024-03-14,41,3.3,"The course was okay, not too bad."
4795,180,15,2023-06-15,2023-11-19,75,2.4,"Poorly organized, I expected better."
4796,195,16,2023-10-24,2024-01-15,58,2.2,The content was outdated and irrelevant.
4797,146,9,2024-09-27,2025-01-08,0,3.0,It was a decent experience overall.
4798,95,10,2022-12-02,2023-01-21,45,1.3,I didn't learn anything new from this course.
4799,455,12,2024-01-09,2024-05-29,2,2.0,The content was outdated and irrelevant.
4800,383,23,2024-07-19,2024-09-27,82,3.0,"The course was okay, not too bad."
4801,47,23,2024-01-26,2024-07-13,8,2.5,"Not much to say, it was a standard course."
4802,292,10,2022-12-26,2023-02-20,87,1.7,The content was outdated and irrelevant.
4803,320,5,2024-04-28,2024-07-22,75,1.1,The content was outdated and irrelevant.
4804,96,1,2024-05-04,2024-08-22,0,1.7,I would not recommend this course.
4805,195,15,2024-04-19,2024-10-15,5,2.8,It was a decent experience overall.
4806,188,1,2022-12-02,2023-05-07,29,2.8,"Not much to say, it was a standard course."
4807,176,3,2023-03-09,2023-06-16,84,3.4,The course met my expectations.
4808,248,22,2024-08-30,2024-12-24,74,2.7,"Not much to say, it was a standard course."
4809,423,6,2023-05-24,2023-08-29,49,2.2,I didn't learn anything new from this course.
4810,367,17,2023-11-17,2024-01-19,69,4.5,The materials provided were very helpful.
4811,43,7,2023-08-04,2023-11-26,97,3.2,"Not much to say, it was a standard course."
4812,400,15,2024-08-24,2024-10-08,57,3.4,The course met my expectations.
